Meter,Clock (8:0-0:1.0.0*255:2),Active Energy Import (3:1-0:1.8.0*255:2),Active Energy Export (3:1-0:2.8.0*255:2),TransFullCoef
14461816,05.06.2025 08:45:00,1789672,854,1
14461816,05.06.2025 09:00:00,1789690,854,1
14461816,05.06.2025 09:15:00,1789707,854,1
14461816,05.06.2025 09:30:00,1789723,854,1
14461816,05.06.2025 09:45:00,1789740,854,1
14461816,05.06.2025 10:00:00,1789756,854,1
14461816,05.06.2025 10:15:00,1789773,854,1
14461816,05.06.2025 10:30:00,1789815,854,1
14461816,05.06.2025 10:45:00,1789856,854,1
14461816,05.06.2025 11:00:00,1789896,854,1
14461816,05.06.2025 11:15:00,1789935,854,1
14461816,05.06.2025 11:30:00,1789973,854,1
14461816,05.06.2025 11:45:00,1790011,854,1
14461816,05.06.2025 12:00:00,1790047,854,1
14461816,05.06.2025 12:15:00,1790063,854,1
14461816,05.06.2025 12:30:00,1790080,854,1
14461816,05.06.2025 12:45:00,1790096,854,1
14461816,05.06.2025 13:00:00,1790112,854,1
14461816,05.06.2025 13:15:00,1790128,854,1
14461816,05.06.2025 13:30:00,1790144,854,1
14461816,05.06.2025 13:45:00,1790157,854,1
14461816,05.06.2025 14:00:00,1790172,854,1
14461816,05.06.2025 14:15:00,1790213,854,1
14461816,05.06.2025 14:30:00,1790253,854,1
14461816,05.06.2025 14:45:00,1790292,854,1
14461816,05.06.2025 15:00:00,1790330,854,1
14461816,05.06.2025 15:15:00,1790367,854,1
14461816,05.06.2025 15:30:00,1790404,854,1
14461816,05.06.2025 15:45:00,1790437,854,1
14461816,05.06.2025 16:00:00,1790453,854,1
14461816,05.06.2025 16:15:00,1790468,854,1
14461816,05.06.2025 16:30:00,1790484,854,1
14461816,05.06.2025 16:45:00,1790499,854,1
14461816,05.06.2025 17:00:00,1790515,854,1
14461816,05.06.2025 17:15:00,1790531,854,1
14461816,05.06.2025 17:30:00,1790557,854,1
14461816,05.06.2025 17:45:00,1790591,854,1
14461816,05.06.2025 18:00:00,1790624,854,1
14461816,05.06.2025 18:15:00,1790694,854,1
14461816,05.06.2025 18:30:00,1790728,854,1
14461816,05.06.2025 18:45:00,1790770,854,1
14461816,05.06.2025 19:00:00,1790816,854,1
14461816,05.06.2025 19:15:00,1790857,854,1
14461816,05.06.2025 19:30:00,1790898,854,1
14461816,05.06.2025 19:45:00,1790919,854,1
14461816,05.06.2025 20:00:00,1790939,854,1
14461816,06.06.2025 00:00:00,1791585,854,1
14462607,06.06.2025 00:00:00,318165,914,1
14462974,06.06.2025 00:00:00,71222,870,1
14461062,06.06.2025 00:00:00,1530262,1102,1
14462900,06.06.2025 00:15:00,840119,898,1
14462900,06.06.2025 00:30:00,840135,898,1
14462900,06.06.2025 00:45:00,840137,898,1
14462900,06.06.2025 01:00:00,840140,898,1
14462900,06.06.2025 01:15:00,840145,898,1
14462900,06.06.2025 01:30:00,840163,898,1
14462900,06.06.2025 01:45:00,840180,898,1
14462900,06.06.2025 02:00:00,840196,898,1
14462900,06.06.2025 02:15:00,840203,898,1
14462900,06.06.2025 02:30:00,840205,898,1
14462900,06.06.2025 02:45:00,840208,898,1
14462900,06.06.2025 03:00:00,840238,898,1
14462900,06.06.2025 03:15:00,840269,898,1
14462900,06.06.2025 03:30:00,840300,898,1
14462900,06.06.2025 03:45:00,840317,898,1
14462900,06.06.2025 04:00:00,840334,898,1
14462900,06.06.2025 04:15:00,840354,898,1
14462900,06.06.2025 04:30:00,840386,898,1
14462900,06.06.2025 04:45:00,840418,898,1
14462900,06.06.2025 05:00:00,840447,898,1
14462900,06.06.2025 05:15:00,840464,898,1
14462900,06.06.2025 05:30:00,840482,898,1
14462900,06.06.2025 05:45:00,840500,898,1
14462900,06.06.2025 06:00:00,840533,898,1
14462900,06.06.2025 06:15:00,840564,898,1
14462900,06.06.2025 06:30:00,840592,898,1
14462900,06.06.2025 06:45:00,840609,898,1
14462900,06.06.2025 07:00:00,840626,898,1
14462900,06.06.2025 07:15:00,840645,898,1
14462900,06.06.2025 07:30:00,840678,898,1
14462900,06.06.2025 07:45:00,840711,898,1
14462900,06.06.2025 08:00:00,840739,898,1
14462900,06.06.2025 08:15:00,840757,898,1
14462900,06.06.2025 08:30:00,840774,898,1
14462900,06.06.2025 08:45:00,840791,898,1
14462900,06.06.2025 09:00:00,840823,898,1
14462900,06.06.2025 09:15:00,840862,898,1
14462900,06.06.2025 09:30:00,840894,898,1
14462900,06.06.2025 09:45:00,840916,898,1
14462900,06.06.2025 10:00:00,840938,898,1
14462900,06.06.2025 10:15:00,840971,898,1
14462900,06.06.2025 10:30:00,841005,898,1
14462900,06.06.2025 10:45:00,841041,898,1
14462900,06.06.2025 11:00:00,841071,898,1
14462900,06.06.2025 11:15:00,841074,898,1
14462900,06.06.2025 11:30:00,841080,898,1
14462900,06.06.2025 11:45:00,841097,898,1
14462900,06.06.2025 12:00:00,841113,898,1
14461231,06.06.2025 00:15:00,1685916,898,1
14461231,06.06.2025 00:30:00,1685942,898,1
14461231,06.06.2025 00:45:00,1685968,898,1
14461231,06.06.2025 01:00:00,1685994,898,1
14461231,06.06.2025 01:15:00,1686019,898,1
14461231,06.06.2025 01:30:00,1686045,898,1
14461231,06.06.2025 01:45:00,1686070,898,1
14461231,06.06.2025 02:00:00,1686096,898,1
14461231,06.06.2025 02:15:00,1686122,898,1
14461231,06.06.2025 02:30:00,1686147,898,1
14461231,06.06.2025 02:45:00,1686172,898,1
14461231,06.06.2025 03:00:00,1686198,898,1
14461231,06.06.2025 03:15:00,1686223,898,1
14461231,06.06.2025 03:30:00,1686249,898,1
14461231,06.06.2025 03:45:00,1686274,898,1
14461231,06.06.2025 04:00:00,1686300,898,1
14461231,06.06.2025 04:15:00,1686325,898,1
14461231,06.06.2025 04:30:00,1686351,898,1
14461231,06.06.2025 04:45:00,1686377,898,1
14461231,06.06.2025 05:00:00,1686402,898,1
